Cell Cgi,Cell Tower Location,Comm Identifier,Comm Timedate String,Comm Type,Latitude,Longitude
5.05E+12,HARBORD 22 WAINE ST,,9/28/14 14:11,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,9/28/14 14:11,Internet,-33.779333,151.276901
5.05E+111,BALGOWLAH HAYES ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,9/28/14 14:49,SMS,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 14:54,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 14:54,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 15:12,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,9/28/14 15:30,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,9/28/14 15:30,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 15:33,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 18:14,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 20:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 20:06,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 20:06,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 20:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 20:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 21:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 21:02,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 21:02,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 21:04,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,9/28/14 21:10,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,9/28/14 21:10,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 21:18,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 21:49,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 21:49,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/28/14 21:58,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 1:50,Internet,-33.78815,151.26654
505012056A101,SPIT BRIDGE,,9/29/14 6:20,Internet,-33.80638,151.24698
505010153111F,HAYMARKET #,,9/29/14 9:32,Internet,-33.88032891,151.2056904
5.05E+110,SYDNEY 505 GEORGE ST,,9/29/14 9:32,Internet,-33.87513,151.20584
5.05E+12,SYDNEY 505 GEORGE ST,b9ac4ec5dea89a5d8cac2854bfa0161989d3aa66,9/29/14 9:32,Phone,-33.87513,151.20584
505010153111F,HAYMARKET #,,9/29/14 9:45,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 9:45,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,b9ac4ec5dea89a5d8cac2854bfa0161989d3aa66,9/29/14 9:45,Phone,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:18,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:18,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:19,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:19,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:20,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:20,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,8a84ca2b5f3bd85c6e8d6381eee3036a8e5a334c,9/29/14 12:20,Phone,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:24,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:24,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:24,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:24,Internet,-33.88032891,151.2056904
5.05E+12,HAYMARKET #,c8f92bd0f4e6fb45ed7fce96fc831b283db2b642,9/29/14 12:24,Phone,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:25,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:25,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:33,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 12:33,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 13:21,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 13:21,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 13:21,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 16:24,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 16:24,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 16:24,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,9/29/14 16:24,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,9/29/14 17:28,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/29/14 17:28,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/29/14 17:31,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/29/14 17:33,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/29/14 17:33,Internet,-33.88417103,151.20235
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 17:49,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 20:43,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 20:43,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 20:43,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 20:44,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,91aba4a11359ff3af7902428d20cfa7e676c36e7,9/29/14 20:44,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:11,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:11,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,9/29/14 21:20,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:22,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:23,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,9/29/14 21:23,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:25,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/29/14 21:25,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,a24a4646d074a779b45b34b943a47bf33168f791,9/29/14 21:27,SMS,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,9/30/14 1:37,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,9/30/14 9:36,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/30/14 9:36,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/30/14 19:01,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/30/14 19:01,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/30/14 19:03,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,9/30/14 19:03,Internet,-33.88417103,151.20235
505010152046F,BALGOWLAH TE,,9/30/14 19:22,Internet,-33.79345,151.2631
5.05E+12,BALGOWLAH VILLAGE SHOPPING CENTRE IBC,,9/30/14 19:33,Internet,-33.793648,151.263934
5.05E+12,BALGOWLAH VILLAGE SHOPPING CENTRE IBC,,9/30/14 19:33,Internet,-33.793648,151.263934
505012056EF02,BALGOWLAH HAYES ST,,9/30/14 19:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/1/14 0:22,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/1/14 4:16,Internet,-33.78815,151.26654
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/1/14 7:36,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/1/14 7:36,Internet,-33.79661,151.27756
5050101532B23,CHIPPENDALE,,10/1/14 9:13,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/1/14 9:13,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/1/14 9:27,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,10/1/14 9:27,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/1/14 14:42,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/1/14 14:42,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/1/14 14:42,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/1/14 14:42,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,10/1/14 14:43,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/1/14 17:31,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/1/14 17:31,Internet,-33.88417103,151.20235
505010153744F,CHINATOWN,,10/1/14 17:34,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/1/14 17:34,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/1/14 17:35,Internet,-33.87829,151.20345
5.05E+12,CHINATOWN,91aba4a11359ff3af7902428d20cfa7e676c36e7,10/1/14 17:35,Phone,-33.87829,151.20345
505010153744F,CHINATOWN,,10/1/14 17:38,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/1/14 17:38,Internet,-33.87829,151.20345
5.05E+12,KENT #,,10/1/14 17:38,Internet,-33.86633,151.20469
5.05E+12,CHINATOWN,70e1f163d854d4e9b63e9a3f4056ced467567d85,10/1/14 17:38,Phone,-33.87829,151.20345
505010152046F,BALGOWLAH TE,,10/1/14 18:01,Internet,-33.79345,151.2631
505010152046F,BALGOWLAH TE,,10/1/14 18:29,Internet,-33.79345,151.2631
505010152046F,BALGOWLAH TE,,10/1/14 18:29,Internet,-33.79345,151.2631
505010152046F,BALGOWLAH TE,91aba4a11359ff3af7902428d20cfa7e676c36e7,10/1/14 18:29,Phone,-33.79345,151.2631
505012056EF02,BALGOWLAH HAYES ST,,10/1/14 18:43,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/1/14 18:45,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/1/14 18:45,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/1/14 18:47,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,10/1/14 18:48,SMS,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,c22670da93038f568c4a3bd8ae22f9e6fef2c5a2,10/1/14 18:51,SMS,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/1/14 23:17,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/2/14 3:47,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,10/2/14 9:21,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/2/14 9:34,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/2/14 9:34,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,10/2/14 10:57,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/2/14 10:57,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/2/14 10:57,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/2/14 10:57,Internet,-33.88032891,151.2056904
505010153744F,CHINATOWN,,10/2/14 17:34,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/2/14 17:34,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/2/14 17:34,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/2/14 17:35,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/2/14 17:35,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/2/14 17:35,Internet,-33.87829,151.20345
5.05E+12,CHINATOWN,632596051800e3f75b19e43a02feb73906cb0585,10/2/14 17:35,Phone,-33.87829,151.20345
5.05E+12,CHINATOWN,a804558e420ececf05faedf05722704a115f1b50,10/2/14 17:35,Phone,-33.87829,151.20345
505010153744F,CHINATOWN,,10/2/14 17:37,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/2/14 17:38,Internet,-33.87829,151.20345
505010153744F,CHINATOWN,,10/2/14 17:38,Internet,-33.87829,151.20345
5.05E+12,CHINATOWN,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,10/2/14 17:38,Phone,-33.87829,151.20345
505012056EF02,BALGOWLAH HAYES ST,,10/2/14 18:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/2/14 18:45,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/2/14 18:45,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/2/14 18:46,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,ce4393a832fb45f7dddcb5c2147fd086763acfb4,10/2/14 21:46,SMS,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/2/14 23:16,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 3:46,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 6:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 6:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 6:53,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 10:54,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 10:54,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 10:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 11:25,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 11:25,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 11:37,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 12:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 12:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 12:49,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 13:08,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 13:08,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 13:10,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,10/3/14 13:58,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,10/3/14 13:58,Internet,-33.779333,151.276901
5.05E+12,MANLY #,,10/3/14 16:49,Internet,-33.796679,151.285293
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/3/14 16:49,Internet,-33.79661,151.27756
5.05E+12,MANLY #,,10/3/14 17:52,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/3/14 17:52,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/3/14 17:56,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/3/14 17:56,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/3/14 18:00,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/3/14 18:00,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/3/14 18:03,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/3/14 18:03,Internet,-33.796679,151.285293
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/3/14 18:11,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/3/14 18:11,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/3/14 19:28,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/3/14 19:28,Internet,-33.79661,151.27756
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 19:30,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 20:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 20:52,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 20:52,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,10/3/14 21:04,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,10/3/14 21:04,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 21:09,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 21:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 21:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/3/14 21:16,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/4/14 1:45,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/4/14 6:15,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,10/4/14 9:23,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,10/4/14 9:23,Internet,-33.779333,151.276901
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/4/14 9:25,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/4/14 13:29,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/4/14 13:29,Internet,-33.79661,151.27756
5.05E+12,MANLY #,,10/4/14 14:40,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/4/14 14:40,Internet,-33.796679,151.285293
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/4/14 15:26,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/4/14 15:26,Internet,-33.79661,151.27756
505010152532C,FAIRLIGHT 137 SYDNEY RD,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,10/4/14 15:26,Phone,-33.79661,151.27756
5.05E+12,MANLY #,,10/4/14 15:44,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/4/14 15:44,Internet,-33.796679,151.285293
505010152532C,FAIRLIGHT 137 SYDNEY RD,,10/4/14 15:54,Internet,-33.79661,151.27756
5.05E+12,MANLY #,,10/4/14 16:20,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/4/14 16:20,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/4/14 16:53,Internet,-33.796679,151.285293
5.05E+12,MANLY #,,10/4/14 16:53,Internet,-33.796679,151.285293
505012056EF02,BALGOWLAH HAYES ST,,10/4/14 21:19,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 1:21,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 1:21,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 1:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 3:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 7:29,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 11:59,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 16:29,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,10/5/14 18:59,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,10/5/14 18:59,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 19:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 20:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 20:21,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 20:21,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,10/5/14 20:21,Phone,-33.78815,151.26654
505010152046F,BALGOWLAH TE,,10/5/14 20:26,Internet,-33.79345,151.2631
505010152046F,BALGOWLAH TE,,10/5/14 20:27,Internet,-33.79345,151.2631
505010152046F,BALGOWLAH TE,,10/5/14 20:27,Internet,-33.79345,151.2631
505010152046C,BALGOWLAH TE,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,10/5/14 20:28,Phone,-33.79345,151.2631
505012056EF02,BALGOWLAH HAYES ST,,10/5/14 20:30,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 0:11,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 4:41,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,10/6/14 9:31,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/6/14 9:31,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,10/6/14 11:02,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/6/14 11:02,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/6/14 11:06,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/6/14 11:06,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,10/6/14 13:41,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/6/14 13:41,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/6/14 13:43,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/6/14 13:43,Internet,-33.88417103,151.20235
5050101532B21,CHIPPENDALE,457389578b94478f576af008c58508d7c53cdfeb,10/6/14 13:43,Phone,-33.88417103,151.20235
505010153111F,HAYMARKET #,,10/6/14 13:59,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/6/14 13:59,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/6/14 17:50,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,10/6/14 17:50,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,ce4393a832fb45f7dddcb5c2147fd086763acfb4,10/6/14 17:51,Phone,-33.88032891,151.2056904
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 18:14,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH VILLAGE SHOPPING CENTRE IBC,,10/6/14 18:58,Internet,-33.793648,151.263934
5.05E+12,BALGOWLAH VILLAGE SHOPPING CENTRE IBC,,10/6/14 18:58,Internet,-33.793648,151.263934
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 19:04,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 19:58,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 19:58,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 20:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 20:12,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,10/6/14 20:12,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 20:15,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,10/6/14 20:58,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,10/6/14 20:58,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 20:59,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 21:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 21:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/6/14 21:15,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,10/7/14 0:56,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,10/7/14 9:17,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 9:17,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 9:18,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 9:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 9:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 13:46,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 13:56,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 13:56,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 13:56,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 17:28,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 17:28,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 17:30,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 17:32,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 17:32,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 17:34,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 18:23,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 18:23,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 18:25,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 18:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 18:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 18:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 19:07,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 19:07,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,10/7/14 19:10,Internet,-33.88417103,151.20235
